"svspp","stocks","biomass","treatment","year","total","ztotal"
"36","unit","no","YYN","2013","6099722.95184294","6099722.95184294"
"36","unit","no","YYN","2014","0",NA
"36","unit","no","YYN","2015","3150606.81007554","3150606.81007554"
"36","unit","no","YYN","2016","21995095.8442253","21995095.8442253"
"36","unit","no","YYN","2017","1750707.4803865","1750707.4803865"
"36","unit","no","YYN","2018","128167.231720529","128167.231720529"
"36","unit","no","NNY","1976","0",NA
"36","unit","no","NNY","1977","0",NA
"36","unit","no","NNY","1978",NA,NA
"36","unit","no","NNY","1979",NA,NA
"36","unit","no","NNY","1980","157055.713453445","157055.713453445"
"36","unit","no","NNY","1981",NA,NA
"36","unit","no","NNY","1982","0",NA
"36","unit","no","NNY","1983","0",NA
"36","unit","no","NNY","1984","0",NA
"36","unit","no","NNY","1985","0",NA
"36","unit","no","NNY","1986","2764397.96899462","2764397.96899462"
"36","unit","no","NNY","1987","771307.846174475","771307.846174475"
"36","unit","no","NNY","1988","0",NA
"36","unit","no","NNY","1989","246132.731333747","246132.731333747"
"36","unit","no","NNY","1990","89051.6690368639","89051.6690368639"
"36","unit","no","NNY","1991","0",NA
"36","unit","no","NNY","1992","270631.964569134","270631.964569134"
"36","unit","no","NNY","1993","268061.696637211","268061.696637211"
"36","unit","no","NNY","1994","0",NA
"36","unit","no","NNY","1995","0",NA
"36","unit","no","NNY","1996","0",NA
"36","unit","no","NNY","1997","277756.378810224","277756.378810224"
"36","unit","no","NNY","1998","0",NA
"36","unit","no","NNY","1999","0",NA
"36","unit","no","NNY","2000","0",NA
"36","unit","no","NNY","2001","0",NA
"36","unit","no","NNY","2002","47412.6242531543","47412.6242531543"
"36","unit","no","NNY","2003","0",NA
"36","unit","no","NNY","2004","0",NA
"36","unit","no","NNY","2005","0",NA
"36","unit","no","NNY","2006","0",NA
"36","unit","no","NNY","2007","0",NA
"36","unit","no","NNY","2008","44340.1144964314","44340.1144964314"
"36","unit","no","NNY","2009","0",NA
"36","unit","no","NNY","2010","0",NA
"36","unit","no","NNY","2011","0",NA
"36","unit","no","NNY","2012","56322.6044560203","56322.6044560203"
"36","unit","no","NNY","2013","993819.789708229","993819.789708229"
"36","unit","no","NNY","2014",NA,NA
"36","unit","no","NNY","2015","0",NA
"36","unit","no","NNY","2016","0",NA
"36","unit","no","NNY","2017","104121.632061605","104121.632061605"
"36","unit","no","NNY","2018","0",NA
"36","unit","no","YNY","1976","0",NA
"36","unit","no","YNY","1977","0",NA
"36","unit","no","YNY","1978","0",NA
"36","unit","no","YNY","1979","0",NA
"36","unit","no","YNY","1980","180442.27018687","180442.27018687"
"36","unit","no","YNY","1981","407499.814946283","407499.814946283"
"36","unit","no","YNY","1982","0",NA
"36","unit","no","YNY","1983","0",NA
"36","unit","no","YNY","1984","0",NA
"36","unit","no","YNY","1985","0",NA
"36","unit","no","YNY","1986","3177766.09569512","3177766.09569512"
"36","unit","no","YNY","1987","889422.141069369","889422.141069369"
"36","unit","no","YNY","1988","0",NA
"36","unit","no","YNY","1989","282571.991392565","282571.991392565"
"36","unit","no","YNY","1990","102266.049221585","102266.049221585"
"36","unit","no","YNY","1991","0",NA
"36","unit","no","YNY","1992","311336.48062488","311336.48062488"
"36","unit","no","YNY","1993","308221.30489402","308221.30489402"
"36","unit","no","YNY","1994","0",NA
"36","unit","no","YNY","1995","0",NA
"36","unit","no","YNY","1996","0",NA
"36","unit","no","YNY","1997","318910.767364584","318910.767364584"
"36","unit","no","YNY","1998","0",NA
"36","unit","no","YNY","1999","0",NA
"36","unit","no","YNY","2000","0",NA
"36","unit","no","YNY","2001","0",NA
"36","unit","no","YNY","2002","54695.5467560599","54695.5467560599"
"36","unit","no","YNY","2003","0",NA
"36","unit","no","YNY","2004","0",NA
"36","unit","no","YNY","2005","0",NA
"36","unit","no","YNY","2006","0",NA
"36","unit","no","YNY","2007","0",NA
"36","unit","no","YNY","2008","51152.9403730711","51152.9403730711"
"36","unit","no","YNY","2009","0",NA
"36","unit","no","YNY","2010","0",NA
"36","unit","no","YNY","2011","0",NA
"36","unit","no","YNY","2012","64772.7980433711","64772.7980433711"
"36","unit","no","YNY","2013","1141659.37601339","1141659.37601339"
"36","unit","no","YNY","2014","0",NA
"36","unit","no","YNY","2015","0",NA
"36","unit","no","YNY","2016","0",NA
"36","unit","no","YNY","2017","119726.854860075","119726.854860075"
"36","unit","no","YNY","2018","0",NA
"36","unit","no","NNN","1976","117260.854129427","117260.854129427"
"36","unit","no","NNN","1977","0",NA
"36","unit","no","NNN","1978",NA,NA
"36","unit","no","NNN","1979",NA,NA
"36","unit","no","NNN","1980","157055.713453445","157055.713453445"
"36","unit","no","NNN","1981",NA,NA
"36","unit","no","NNN","1982","837940.12942097","837940.12942097"
"36","unit","no","NNN","1983","52223.5107914557","52223.5107914557"
"36","unit","no","NNN","1984","1213972.81855287","1213972.81855287"
"36","unit","no","NNN","1985","48178.5432378457","48178.5432378457"
"36","unit","no","NNN","1986","90303883.0778478","90303883.0778478"
"36","unit","no","NNN","1987","3948132.03760559","3948132.03760559"
"36","unit","no","NNN","1988","6372843.76166492","6372843.76166492"
"36","unit","no","NNN","1989","3359148.19509483","3359148.19509483"
"36","unit","no","NNN","1990","562240.861125373","562240.861125373"
"36","unit","no","NNN","1991","333216.391609698","333216.391609698"
"36","unit","no","NNN","1992","3195021.62021997","3195021.62021997"
"36","unit","no","NNN","1993","1121329.67788905","1121329.67788905"
"36","unit","no","NNN","1994","312248.378910082","312248.378910082"
"36","unit","no","NNN","1995","394747.823643061","394747.823643061"
"36","unit","no","NNN","1996","16439.1526017075","16439.1526017075"
"36","unit","no","NNN","1997","1063093.80031901","1063093.80031901"
"36","unit","no","NNN","1998","84138.7885198587","84138.7885198587"
"36","unit","no","NNN","1999","1839259.83341014","1839259.83341014"
"36","unit","no","NNN","2000","134665.643274486","134665.643274486"
"36","unit","no","NNN","2001","128008.333452681","128008.333452681"
"36","unit","no","NNN","2002","431455.730637775","431455.730637775"
"36","unit","no","NNN","2003","60455.5287416564","60455.5287416564"
"36","unit","no","NNN","2004","22242.6328700135","22242.6328700135"
"36","unit","no","NNN","2005","19466.4999718633","19466.4999718633"
"36","unit","no","NNN","2006","24718.7454857031","24718.7454857031"
"36","unit","no","NNN","2007","603467.137661651","603467.137661651"
"36","unit","no","NNN","2008","2129078.08279217","2129078.08279217"
"36","unit","no","NNN","2009","33932633.3274446","33932633.3274446"
"36","unit","no","NNN","2010","21014644.3331966","21014644.3331966"
"36","unit","no","NNN","2011","0",NA
"36","unit","no","NNN","2012","881665.385138472","881665.385138472"
"36","unit","no","NNN","2013","5718286.17462889","5718286.17462889"
"36","unit","no","NNN","2014",NA,NA
"36","unit","no","NNN","2015","2733774.76030254","2733774.76030254"
"36","unit","no","NNN","2016","87121005.7842183","87121005.7842183"
"36","unit","no","NNN","2017","2994023.60061244","2994023.60061244"
"36","unit","no","NNN","2018","178282.087471847","178282.087471847"
"36","unit","no","YNN","1976","120674.175367152","120674.175367152"
"36","unit","no","YNN","1977","0",NA
"36","unit","no","YNN","1978","271248.589831159","271248.589831159"
"36","unit","no","YNN","1979","189664.580622872","189664.580622872"
"36","unit","no","YNN","1980","180442.27018687","180442.27018687"
"36","unit","no","YNN","1981","1292538.47553274","1292538.47553274"
"36","unit","no","YNN","1982","962422.339340039","962422.339340039"
"36","unit","no","YNN","1983","60024.116976267","60024.116976267"
"36","unit","no","YNN","1984","1395139.18560859","1395139.18560859"
"36","unit","no","YNN","1985","55320.311333455","55320.311333455"
"36","unit","no","YNN","1986","103792484.734305","103792484.734305"
"36","unit","no","YNN","1987","4552729.58459884","4552729.58459884"
"36","unit","no","YNN","1988","5734149.89720149","5734149.89720149"
"36","unit","no","YNN","1989","3809902.27907995","3809902.27907995"
"36","unit","no","YNN","1990","627255.590484689","627255.590484689"
"36","unit","no","YNN","1991","368567.498425954","368567.498425954"
"36","unit","no","YNN","1992","3609113.32531216","3609113.32531216"
"36","unit","no","YNN","1993","1227685.64548091","1227685.64548091"
"36","unit","no","YNN","1994","360206.159471069","360206.159471069"
"36","unit","no","YNN","1995","448667.972241461","448667.972241461"
"36","unit","no","YNN","1996","18965.7830213387","18965.7830213387"
"36","unit","no","YNN","1997","1226542.42309162","1226542.42309162"
"36","unit","no","YNN","1998","82198.7428858967","82198.7428858967"
"36","unit","no","YNN","1999","2114609.09080834","2114609.09080834"
"36","unit","no","YNN","2000","145660.74746747","145660.74746747"
"36","unit","no","YNN","2001","147671.20727519","147671.20727519"
"36","unit","no","YNN","2002","455806.1672181","455806.1672181"
"36","unit","no","YNN","2003","58438.7516182815","58438.7516182815"
"36","unit","no","YNN","2004","25577.2190975991","25577.2190975991"
"36","unit","no","YNN","2005","22391.0066062138","22391.0066062138"
"36","unit","no","YNN","2006","26157.8321045113","26157.8321045113"
"36","unit","no","YNN","2007","693034.065177923","693034.065177923"
"36","unit","no","YNN","2008","2533684.14824378","2533684.14824378"
"36","unit","no","YNN","2009","38897773.5605331","38897773.5605331"
"36","unit","no","YNN","2010","24177400.4866911","24177400.4866911"
"36","unit","no","YNN","2011","0",NA
"36","unit","no","YNN","2012","1013943.41552508","1013943.41552508"
"36","unit","no","YNN","2013","6568932.40967701","6568932.40967701"
"36","unit","no","YNN","2014","0",NA
"36","unit","no","YNN","2015","3150606.81007554","3150606.81007554"
"36","unit","no","YNN","2016","78587265.0214309","78587265.0214309"
"36","unit","no","YNN","2017","3684499.20823053","3684499.20823053"
"36","unit","no","YNN","2018","202770.358161982","202770.358161982"
"36","north","yes","NYY","1976","0",NA
"36","north","yes","NYY","1977",NA,NA
"36","north","yes","NYY","1978",NA,NA
"36","north","yes","NYY","1979","0",NA
"36","north","yes","NYY","1980","0",NA
"36","north","yes","NYY","1981",NA,NA
"36","north","yes","NYY","1982","0",NA
"36","north","yes","NYY","1983","0",NA
"36","north","yes","NYY","1984",NA,NA
"36","north","yes","NYY","1985","0",NA
"36","north","yes","NYY","1986","0",NA
"36","north","yes","NYY","1987","0",NA
"36","north","yes","NYY","1988","0",NA
"36","north","yes","NYY","1989","0",NA
"36","north","yes","NYY","1990","0",NA
"36","north","yes","NYY","1991","0",NA
"36","north","yes","NYY","1992","0",NA
"36","north","yes","NYY","1993","0",NA
"36","north","yes","NYY","1994","0",NA
"36","north","yes","NYY","1995","0",NA
"36","north","yes","NYY","1996","0",NA
"36","north","yes","NYY","1997","0",NA
"36","north","yes","NYY","1998","0",NA
"36","north","yes","NYY","1999","0",NA
"36","north","yes","NYY","2000","0",NA
"36","north","yes","NYY","2001","0",NA
"36","north","yes","NYY","2002","0",NA
"36","north","yes","NYY","2003","0",NA
"36","north","yes","NYY","2004","0",NA
"36","north","yes","NYY","2005","0",NA
"36","north","yes","NYY","2006","0",NA
"36","north","yes","NYY","2007","0",NA
"36","north","yes","NYY","2008","0",NA
"36","north","yes","NYY","2009","0",NA
"36","north","yes","NYY","2010","0",NA
"36","north","yes","NYY","2011","0",NA
"36","north","yes","NYY","2012","0",NA
"36","north","yes","NYY","2013","0",NA
"36","north","yes","NYY","2014","0",NA
"36","north","yes","NYY","2015","0",NA
"36","north","yes","NYY","2016","0",NA
"36","north","yes","NYY","2017","0",NA
"36","north","yes","NYY","2018","0",NA
"36","north","yes","YYY","1976","0",NA
"36","north","yes","YYY","1977","0",NA
"36","north","yes","YYY","1978","0",NA
"36","north","yes","YYY","1979","0",NA
"36","north","yes","YYY","1980","0",NA
"36","north","yes","YYY","1981","0",NA
"36","north","yes","YYY","1982","0",NA
"36","north","yes","YYY","1983","0",NA
"36","north","yes","YYY","1984","0",NA
"36","north","yes","YYY","1985","0",NA
"36","north","yes","YYY","1986","0",NA
"36","north","yes","YYY","1987","0",NA
"36","north","yes","YYY","1988","0",NA
"36","north","yes","YYY","1989","0",NA
"36","north","yes","YYY","1990","0",NA
"36","north","yes","YYY","1991","0",NA
"36","north","yes","YYY","1992","0",NA
"36","north","yes","YYY","1993","0",NA
"36","north","yes","YYY","1994","0",NA
"36","north","yes","YYY","1995","0",NA
"36","north","yes","YYY","1996","0",NA
"36","north","yes","YYY","1997","0",NA
"36","north","yes","YYY","1998","0",NA
"36","north","yes","YYY","1999","0",NA
"36","north","yes","YYY","2000","0",NA
"36","north","yes","YYY","2001","0",NA
"36","north","yes","YYY","2002","0",NA
"36","north","yes","YYY","2003","0",NA
"36","north","yes","YYY","2004","0",NA
"36","north","yes","YYY","2005","0",NA
"36","north","yes","YYY","2006","0",NA
"36","north","yes","YYY","2007","0",NA
"36","north","yes","YYY","2008","0",NA
"36","north","yes","YYY","2009","0",NA
"36","north","yes","YYY","2010","0",NA
"36","north","yes","YYY","2011","0",NA
"36","north","yes","YYY","2012","0",NA
"36","north","yes","YYY","2013","0",NA
"36","north","yes","YYY","2014","0",NA
"36","north","yes","YYY","2015","0",NA
"36","north","yes","YYY","2016","0",NA
"36","north","yes","YYY","2017","0",NA
"36","north","yes","YYY","2018","0",NA
"36","north","yes","NYN","1976","2627.16324060829","2627.16324060829"
"36","north","yes","NYN","1977",NA,NA
"36","north","yes","NYN","1978",NA,NA
"36","north","yes","NYN","1979","1984.30951703116","1984.30951703116"
"36","north","yes","NYN","1980","1070.88929099146","1070.88929099146"
"36","north","yes","NYN","1981",NA,NA
"36","north","yes","NYN","1982","1148.45026019471","1148.45026019471"
"36","north","yes","NYN","1983","350.449976715945","350.449976715945"
"36","north","yes","NYN","1984",NA,NA
"36","north","yes","NYN","1985","560.168641617908","560.168641617908"
"36","north","yes","NYN","1986","294180.890195188","294180.890195188"
"36","north","yes","NYN","1987","15527.5500787996","15527.5500787996"
"36","north","yes","NYN","1988","304080.005151177","304080.005151177"
"36","north","yes","NYN","1989","16099.9350913916","16099.9350913916"
"36","north","yes","NYN","1990","9799.47125590291","9799.47125590291"
"36","north","yes","NYN","1991","13080.6461430425","13080.6461430425"
"36","north","yes","NYN","1992","86762.9196953879","86762.9196953879"
"36","north","yes","NYN","1993","27162.5413373543","27162.5413373543"
"36","north","yes","NYN","1994","24395.7544250669","24395.7544250669"
"36","north","yes","NYN","1995","17590.2259950306","17590.2259950306"
"36","north","yes","NYN","1996","533.31243894326","533.31243894326"
"36","north","yes","NYN","1997","78617.5363003106","78617.5363003106"
"36","north","yes","NYN","1998","3668.14048462833","3668.14048462833"
"36","north","yes","NYN","1999","302110.834959138","302110.834959138"
"36","north","yes","NYN","2000","7320.2186934288","7320.2186934288"
"36","north","yes","NYN","2001","12909.5745109154","12909.5745109154"
"36","north","yes","NYN","2002","58179.5437640864","58179.5437640864"
"36","north","yes","NYN","2003","1379.1289248985","1379.1289248985"
"36","north","yes","NYN","2004","5871.40004610694","5871.40004610694"
"36","north","yes","NYN","2005","2558.83361207926","2558.83361207926"
"36","north","yes","NYN","2006","1529.93949385548","1529.93949385548"
"36","north","yes","NYN","2007","49629.1958346173","49629.1958346173"
"36","north","yes","NYN","2008","290074.651826008","290074.651826008"
"36","north","yes","NYN","2009","3042332.0819211","3042332.0819211"
"36","north","yes","NYN","2010","236318.41526287","236318.41526287"
"36","north","yes","NYN","2011","0",NA
"36","north","yes","NYN","2012","49173.5855636405","49173.5855636405"
"36","north","yes","NYN","2013","193028.38679716","193028.38679716"
"36","north","yes","NYN","2014","0",NA
"36","north","yes","NYN","2015","208588.244124979","208588.244124979"
"36","north","yes","NYN","2016","173366.034054964","173366.034054964"
"36","north","yes","NYN","2017","498350.716892159","498350.716892159"
"36","north","yes","NYN","2018","5290.53833359776","5290.53833359776"
"36","north","yes","YYN","1976","2589.23213541705","2589.23213541705"
"36","north","yes","YYN","1977","0",NA
"36","north","yes","YYN","1978","799.024030663229","799.024030663229"
"36","north","yes","YYN","1979","2282.8197014107","2282.8197014107"
"36","north","yes","YYN","1980","1224.21357887537","1224.21357887537"
"36","north","yes","YYN","1981","4016.39275684771","4016.39275684771"
"36","north","yes","YYN","1982","1323.25734031749","1323.25734031749"
"36","north","yes","YYN","1983","401.953355808967","401.953355808967"
"36","north","yes","YYN","1984","5909.96972838662","5909.96972838662"
"36","north","yes","YYN","1985","645.85956789896","645.85956789896"
"36","north","yes","YYN","1986","339200.836638888","339200.836638888"
"36","north","yes","YYN","1987","17814.4573343981","17814.4573343981"
"36","north","yes","YYN","1988","349663.98753327","349663.98753327"
"36","north","yes","YYN","1989","18522.5751220475","18522.5751220475"
"36","north","yes","YYN","1990","11050.5397937032","11050.5397937032"
"36","north","yes","YYN","1991","15059.0948599139","15059.0948599139"
"36","north","yes","YYN","1992","99547.6421900799","99547.6421900799"
"36","north","yes","YYN","1993","31158.8528493952","31158.8528493952"
"36","north","yes","YYN","1994","28089.0115318112","28089.0115318112"
"36","north","yes","YYN","1995","20197.7637268577","20197.7637268577"
"36","north","yes","YYN","1996","611.577596046748","611.577596046748"
"36","north","yes","YYN","1997","88925.915119093","88925.915119093"
"36","north","yes","YYN","1998","4226.57865977564","4226.57865977564"
"36","north","yes","YYN","1999","348279.957291971","348279.957291971"
"36","north","yes","YYN","2000","8436.40859497899","8436.40859497899"
"36","north","yes","YYN","2001","14946.0767972082","14946.0767972082"
"36","north","yes","YYN","2002","61663.2393546495","61663.2393546495"
"36","north","yes","YYN","2003","1603.42883864212","1603.42883864212"
"36","north","yes","YYN","2004","6764.94855148566","6764.94855148566"
"36","north","yes","YYN","2005","2961.60817401473","2961.60817401473"
"36","north","yes","YYN","2006","2035.344365171","2035.344365171"
"36","north","yes","YYN","2007","57429.1256453791","57429.1256453791"
"36","north","yes","YYN","2008","285395.414708614","285395.414708614"
"36","north","yes","YYN","2009","3482262.68532757","3482262.68532757"
"36","north","yes","YYN","2010","272474.373428018","272474.373428018"
"36","north","yes","YYN","2011","0",NA
"36","north","yes","YYN","2012","56955.8759797323","56955.8759797323"
"36","north","yes","YYN","2013","222538.670757775","222538.670757775"
"36","north","yes","YYN","2014","0",NA
"36","north","yes","YYN","2015","239307.074138749","239307.074138749"
"36","north","yes","YYN","2016","182826.435314835","182826.435314835"
"36","north","yes","YYN","2017","511440.893223959","511440.893223959"
"36","north","yes","YYN","2018","5493.44945474433","5493.44945474433"
"36","north","yes","NNY","1976",NA,NA
"36","north","yes","NNY","1977",NA,NA
"36","north","yes","NNY","1978",NA,NA
"36","north","yes","NNY","1979",NA,NA
"36","north","yes","NNY","1980","0",NA
"36","north","yes","NNY","1981",NA,NA
"36","north","yes","NNY","1982",NA,NA
"36","north","yes","NNY","1983","0",NA
"36","north","yes","NNY","1984",NA,NA
"36","north","yes","NNY","1985","0",NA
"36","north","yes","NNY","1986","0",NA
"36","north","yes","NNY","1987","0",NA
"36","north","yes","NNY","1988","0",NA
"36","north","yes","NNY","1989","0",NA
"36","north","yes","NNY","1990","0",NA
"36","north","yes","NNY","1991","0",NA
"36","north","yes","NNY","1992","25820.8800008078","25820.8800008078"
"36","north","yes","NNY","1993","0",NA
"36","north","yes","NNY","1994","0",NA
"36","north","yes","NNY","1995","0",NA
"36","north","yes","NNY","1996","0",NA
"36","north","yes","NNY","1997","0",NA
"36","north","yes","NNY","1998","0",NA
"36","north","yes","NNY","1999","0",NA
"36","north","yes","NNY","2000","0",NA
"36","north","yes","NNY","2001","0",NA
"36","north","yes","NNY","2002","7614.302350508","7614.302350508"
"36","north","yes","NNY","2003","0",NA
"36","north","yes","NNY","2004","0",NA
"36","north","yes","NNY","2005","0",NA
"36","north","yes","NNY","2006","0",NA
"36","north","yes","NNY","2007","0",NA
"36","north","yes","NNY","2008","97.6564741629027","97.6564741629027"
"36","north","yes","NNY","2009","86490.6585380461","86490.6585380461"
"36","north","yes","NNY","2010","0",NA
"36","north","yes","NNY","2011","0",NA
"36","north","yes","NNY","2012","0",NA
"36","north","yes","NNY","2013","0",NA
"36","north","yes","NNY","2014","0",NA
"36","north","yes","NNY","2015","0",NA
"36","north","yes","NNY","2016","0",NA
"36","north","yes","NNY","2017","31511.0972462006","31511.0972462006"
"36","north","yes","NNY","2018","0",NA
"36","north","yes","YNY","1976","0",NA
"36","north","yes","YNY","1977","0",NA
"36","north","yes","YNY","1978","0",NA
"36","north","yes","YNY","1979","0",NA
"36","north","yes","YNY","1980","0",NA
"36","north","yes","YNY","1981","0",NA
"36","north","yes","YNY","1982","0",NA
"36","north","yes","YNY","1983","0",NA
"36","north","yes","YNY","1984","0",NA
"36","north","yes","YNY","1985","0",NA
"36","north","yes","YNY","1986","0",NA
"36","north","yes","YNY","1987","0",NA
"36","north","yes","YNY","1988","0",NA
"36","north","yes","YNY","1989","0",NA
"36","north","yes","YNY","1990","0",NA
"36","north","yes","YNY","1991","0",NA
"36","north","yes","YNY","1992","29724.671611668","29724.671611668"
"36","north","yes","YNY","1993","0",NA
"36","north","yes","YNY","1994","0",NA
"36","north","yes","YNY","1995","0",NA
"36","north","yes","YNY","1996","0",NA
"36","north","yes","YNY","1997","0",NA
"36","north","yes","YNY","1998","0",NA
"36","north","yes","YNY","1999","0",NA
"36","north","yes","YNY","2000","0",NA
"36","north","yes","YNY","2001","0",NA
"36","north","yes","YNY","2002","8776.18878003687","8776.18878003687"
"36","north","yes","YNY","2003","0",NA
"36","north","yes","YNY","2004","0",NA
"36","north","yes","YNY","2005","0",NA
"36","north","yes","YNY","2006","0",NA
"36","north","yes","YNY","2007","0",NA
"36","north","yes","YNY","2008","113.062136171225","113.062136171225"
"36","north","yes","YNY","2009","99647.9369380125","99647.9369380125"
"36","north","yes","YNY","2010","0",NA
"36","north","yes","YNY","2011","0",NA
"36","north","yes","YNY","2012","0",NA
"36","north","yes","YNY","2013","0",NA
"36","north","yes","YNY","2014","0",NA
"36","north","yes","YNY","2015","0",NA
"36","north","yes","YNY","2016","0",NA
"36","north","yes","YNY","2017","36316.0050136284","36316.0050136284"
"36","north","yes","YNY","2018","0",NA
"36","north","yes","NNN","1976",NA,NA
"36","north","yes","NNN","1977",NA,NA
"36","north","yes","NNN","1978",NA,NA
"36","north","yes","NNN","1979",NA,NA
"36","north","yes","NNN","1980","6165.72622085989","6165.72622085989"
"36","north","yes","NNN","1981",NA,NA
"36","north","yes","NNN","1982",NA,NA
"36","north","yes","NNN","1983","0",NA
"36","north","yes","NNN","1984",NA,NA
"36","north","yes","NNN","1985","0",NA
"36","north","yes","NNN","1986","70490.8330061095","70490.8330061095"
"36","north","yes","NNN","1987","41374.6520733232","41374.6520733232"
"36","north","yes","NNN","1988","0",NA
"36","north","yes","NNN","1989","0",NA
"36","north","yes","NNN","1990","8650.8549827843","8650.8549827843"
"36","north","yes","NNN","1991","23689.0626532412","23689.0626532412"
"36","north","yes","NNN","1992","25820.8800008078","25820.8800008078"
"36","north","yes","NNN","1993","14252.7529505416","14252.7529505416"
"36","north","yes","NNN","1994","0",NA
"36","north","yes","NNN","1995","17625.7273167769","17625.7273167769"
"36","north","yes","NNN","1996","2488.79138173521","2488.79138173521"
"36","north","yes","NNN","1997","12368.0289694338","12368.0289694338"
"36","north","yes","NNN","1998","8803.53716310798","8803.53716310798"
"36","north","yes","NNN","1999","0",NA
"36","north","yes","NNN","2000","12200.364489048","12200.364489048"
"36","north","yes","NNN","2001","0",NA
"36","north","yes","NNN","2002","98115.7245736888","98115.7245736888"
"36","north","yes","NNN","2003","2437.85416017412","2437.85416017412"
"36","north","yes","NNN","2004","0",NA
"36","north","yes","NNN","2005","0",NA
"36","north","yes","NNN","2006","6502.24284888581","6502.24284888581"
"36","north","yes","NNN","2007","0",NA
"36","north","yes","NNN","2008","647884.650378761","647884.650378761"
"36","north","yes","NNN","2009","29536044.2461366","29536044.2461366"
"36","north","yes","NNN","2010","0",NA
"36","north","yes","NNN","2011","0",NA
"36","north","yes","NNN","2012","42564.6214767564","42564.6214767564"
"36","north","yes","NNN","2013","0",NA
"36","north","yes","NNN","2014","0",NA
"36","north","yes","NNN","2015","16214.7513939379","16214.7513939379"
"36","north","yes","NNN","2016","845732.927790377","845732.927790377"
"36","north","yes","NNN","2017","1271463.8522163","1271463.8522163"
"36","north","yes","NNN","2018","5209.89097705334","5209.89097705334"
"36","north","yes","YNN","1976","8747.85819021728","8747.85819021728"
"36","north","yes","YNN","1977","0",NA
"36","north","yes","YNN","1978","5060.48552753379","5060.48552753379"
"36","north","yes","YNN","1979","53687.5595846749","53687.5595846749"
"36","north","yes","YNN","1980","7048.50242382792","7048.50242382792"
"36","north","yes","YNN","1981","0",NA
"36","north","yes","YNN","1982","0",NA
"36","north","yes","YNN","1983","0",NA
"36","north","yes","YNN","1984","0",NA
"36","north","yes","YNN","1985","0",NA
"36","north","yes","YNN","1986","81278.3913842258","81278.3913842258"
"36","north","yes","YNN","1987","47468.3366239552","47468.3366239552"
"36","north","yes","YNN","1988","0",NA
"36","north","yes","YNN","1989","0",NA
"36","north","yes","YNN","1990","9153.71176758314","9153.71176758314"
"36","north","yes","YNN","1991","27270.6725513076","27270.6725513076"
"36","north","yes","YNN","1992","29724.671611668","29724.671611668"
"36","north","yes","YNN","1993","16349.701096413","16349.701096413"
"36","north","yes","YNN","1994","0",NA
"36","north","yes","YNN","1995","20301.5018803833","20301.5018803833"
"36","north","yes","YNN","1996","2854.02878155148","2854.02878155148"
"36","north","yes","YNN","1997","15570.5521226952","15570.5521226952"
"36","north","yes","YNN","1998","10143.7887834615","10143.7887834615"
"36","north","yes","YNN","1999","0",NA
"36","north","yes","YNN","2000","14060.6809916317","14060.6809916317"
"36","north","yes","YNN","2001","0",NA
"36","north","yes","YNN","2002","113087.461137047","113087.461137047"
"36","north","yes","YNN","2003","2834.34390669062","2834.34390669062"
"36","north","yes","YNN","2004","0",NA
"36","north","yes","YNN","2005","0",NA
"36","north","yes","YNN","2006","8650.21355197675","8650.21355197675"
"36","north","yes","YNN","2007","0",NA
"36","north","yes","YNN","2008","668059.292639024","668059.292639024"
"36","north","yes","YNN","2009","33971975.9062369","33971975.9062369"
"36","north","yes","YNN","2010","0",NA
"36","north","yes","YNN","2011","0",NA
"36","north","yes","YNN","2012","49300.9666504154","49300.9666504154"
"36","north","yes","YNN","2013","0",NA
"36","north","yes","YNN","2014","0",NA
"36","north","yes","YNN","2015","18602.7008868512","18602.7008868512"
"36","north","yes","YNN","2016","891660.72407843","891660.72407843"
"36","north","yes","YNN","2017","1292603.30785391","1292603.30785391"
"36","north","yes","YNN","2018","4721.17268859609","4721.17268859609"
"36","north","no","NYY","1976","0",NA
"36","north","no","NYY","1977",NA,NA
"36","north","no","NYY","1978",NA,NA
"36","north","no","NYY","1979","0",NA
"36","north","no","NYY","1980","0",NA
"36","north","no","NYY","1981",NA,NA
"36","north","no","NYY","1982","0",NA
"36","north","no","NYY","1983","0",NA
"36","north","no","NYY","1984",NA,NA
"36","north","no","NYY","1985","0",NA
"36","north","no","NYY","1986","0",NA
"36","north","no","NYY","1987","0",NA
"36","north","no","NYY","1988","0",NA
"36","north","no","NYY","1989","0",NA
"36","north","no","NYY","1990","0",NA
"36","north","no","NYY","1991","0",NA
"36","north","no","NYY","1992","0",NA
"36","north","no","NYY","1993","0",NA
"36","north","no","NYY","1994","0",NA
"36","north","no","NYY","1995","0",NA
"36","north","no","NYY","1996","0",NA
"36","north","no","NYY","1997","0",NA
"36","north","no","NYY","1998","0",NA
"36","north","no","NYY","1999","0",NA
"36","north","no","NYY","2000","0",NA
"36","north","no","NYY","2001","0",NA
"36","north","no","NYY","2002","0",NA
"36","north","no","NYY","2003","0",NA
"36","north","no","NYY","2004","0",NA
"36","north","no","NYY","2005","0",NA
"36","north","no","NYY","2006","0",NA
"36","north","no","NYY","2007","0",NA
"36","north","no","NYY","2008","0",NA
"36","north","no","NYY","2009","0",NA
"36","north","no","NYY","2010","0",NA
"36","north","no","NYY","2011","0",NA
"36","north","no","NYY","2012","0",NA
"36","north","no","NYY","2013","0",NA
"36","north","no","NYY","2014","0",NA
