"svspp","stocks","biomass","treatment","year","total","ztotal"
"36","south","yes","YNY","2014","6268.44199439321","6268.44199439321"
"36","south","yes","YNY","2015","0",NA
"36","south","yes","YNY","2016","0",NA
"36","south","yes","YNY","2017",NA,NA
"36","south","yes","YNY","2018","0",NA
"36","south","yes","NNN","1976",NA,NA
"36","south","yes","NNN","1977",NA,NA
"36","south","yes","NNN","1978",NA,NA
"36","south","yes","NNN","1979",NA,NA
"36","south","yes","NNN","1980","8626.86839289296","8626.86839289296"
"36","south","yes","NNN","1981",NA,NA
"36","south","yes","NNN","1982",NA,NA
"36","south","yes","NNN","1983",NA,NA
"36","south","yes","NNN","1984",NA,NA
"36","south","yes","NNN","1985",NA,NA
"36","south","yes","NNN","1986",NA,NA
"36","south","yes","NNN","1987",NA,NA
"36","south","yes","NNN","1988",NA,NA
"36","south","yes","NNN","1989",NA,NA
"36","south","yes","NNN","1990",NA,NA
"36","south","yes","NNN","1991",NA,NA
"36","south","yes","NNN","1992",NA,NA
"36","south","yes","NNN","1993",NA,NA
"36","south","yes","NNN","1994","14681.5438869544","14681.5438869544"
"36","south","yes","NNN","1995",NA,NA
"36","south","yes","NNN","1996","6455.56685168776","6455.56685168776"
"36","south","yes","NNN","1997",NA,NA
"36","south","yes","NNN","1998",NA,NA
"36","south","yes","NNN","1999","0",NA
"36","south","yes","NNN","2000","0",NA
"36","south","yes","NNN","2001",NA,NA
"36","south","yes","NNN","2002","0",NA
"36","south","yes","NNN","2003",NA,NA
"36","south","yes","NNN","2004",NA,NA
"36","south","yes","NNN","2005",NA,NA
"36","south","yes","NNN","2006",NA,NA
"36","south","yes","NNN","2007",NA,NA
"36","south","yes","NNN","2008",NA,NA
"36","south","yes","NNN","2009",NA,NA
"36","south","yes","NNN","2010",NA,NA
"36","south","yes","NNN","2011",NA,NA
"36","south","yes","NNN","2012",NA,NA
"36","south","yes","NNN","2013",NA,NA
"36","south","yes","NNN","2014",NA,NA
"36","south","yes","NNN","2015",NA,NA
"36","south","yes","NNN","2016","0",NA
"36","south","yes","NNN","2017",NA,NA
"36","south","yes","NNN","2018","0",NA
"36","south","yes","YNN","1976","9906.08244265858","9906.08244265858"
"36","south","yes","YNN","1977","15325.2347129678","15325.2347129678"
"36","south","yes","YNN","1978","20481.288283934","20481.288283934"
"36","south","yes","YNN","1979","37025.4371344571","37025.4371344571"
"36","south","yes","YNN","1980","9840.38588397555","9840.38588397555"
"36","south","yes","YNN","1981","0",NA
"36","south","yes","YNN","1982","9759.11376377599","9759.11376377599"
"36","south","yes","YNN","1983","13604.6833798333","13604.6833798333"
"36","south","yes","YNN","1984","9826.94391288042","9826.94391288042"
"36","south","yes","YNN","1985","11831.1907744983","11831.1907744983"
"36","south","yes","YNN","1986","6494.12758147686","6494.12758147686"
"36","south","yes","YNN","1987","0",NA
"36","south","yes","YNN","1988","3274.57601093073","3274.57601093073"
"36","south","yes","YNN","1989","56015.6688585266","56015.6688585266"
"36","south","yes","YNN","1990","7705.82755858396","7705.82755858396"
"36","south","yes","YNN","1991","0",NA
"36","south","yes","YNN","1992","0",NA
"36","south","yes","YNN","1993","0",NA
"36","south","yes","YNN","1994","17585.8714019358","17585.8714019358"
"36","south","yes","YNN","1995","118043.897364015","118043.897364015"
"36","south","yes","YNN","1996","7451.93776405639","7451.93776405639"
"36","south","yes","YNN","1997","2939.47351198969","2939.47351198969"
"36","south","yes","YNN","1998","14469.602006138","14469.602006138"
"36","south","yes","YNN","1999","0",NA
"36","south","yes","YNN","2000","0",NA
"36","south","yes","YNN","2001","0",NA
"36","south","yes","YNN","2002","0",NA
"36","south","yes","YNN","2003","9675.7847427636","9675.7847427636"
"36","south","yes","YNN","2004","0",NA
"36","south","yes","YNN","2005","12506.8649407073","12506.8649407073"
"36","south","yes","YNN","2006","445.141768793763","445.141768793763"
"36","south","yes","YNN","2007","0",NA
"36","south","yes","YNN","2008","2670.70509788521","2670.70509788521"
"36","south","yes","YNN","2009","0",NA
"36","south","yes","YNN","2010","0",NA
"36","south","yes","YNN","2011","2760.86813893489","2760.86813893489"
"36","south","yes","YNN","2012","0",NA
"36","south","yes","YNN","2013","0",NA
"36","south","yes","YNN","2014","23402.1834457347","23402.1834457347"
"36","south","yes","YNN","2015","7215.94677648136","7215.94677648136"
"36","south","yes","YNN","2016","0",NA
"36","south","yes","YNN","2017",NA,NA
"36","south","yes","YNN","2018","0",NA
"36","south","no","NYY","1976","7829.38655848549","7829.38655848549"
"36","south","no","NYY","1977","6033.56324256851","6033.56324256851"
"36","south","no","NYY","1978",NA,NA
"36","south","no","NYY","1979","0",NA
"36","south","no","NYY","1980","0",NA
"36","south","no","NYY","1981","0",NA
"36","south","no","NYY","1982",NA,NA
"36","south","no","NYY","1983",NA,NA
"36","south","no","NYY","1984",NA,NA
"36","south","no","NYY","1985","0",NA
"36","south","no","NYY","1986",NA,NA
"36","south","no","NYY","1987",NA,NA
"36","south","no","NYY","1988",NA,NA
"36","south","no","NYY","1989","0",NA
"36","south","no","NYY","1990","0",NA
"36","south","no","NYY","1991","0",NA
"36","south","no","NYY","1992","0",NA
"36","south","no","NYY","1993",NA,NA
"36","south","no","NYY","1994","0",NA
"36","south","no","NYY","1995","11470.9684541814","11470.9684541814"
"36","south","no","NYY","1996","0",NA
"36","south","no","NYY","1997","0",NA
"36","south","no","NYY","1998","0",NA
"36","south","no","NYY","1999","0",NA
"36","south","no","NYY","2000","0",NA
"36","south","no","NYY","2001",NA,NA
"36","south","no","NYY","2002","0",NA
"36","south","no","NYY","2003","0",NA
"36","south","no","NYY","2004",NA,NA
"36","south","no","NYY","2005",NA,NA
"36","south","no","NYY","2006","0",NA
"36","south","no","NYY","2007","0",NA
"36","south","no","NYY","2008",NA,NA
"36","south","no","NYY","2009","0",NA
"36","south","no","NYY","2010","0",NA
"36","south","no","NYY","2011",NA,NA
"36","south","no","NYY","2012","0",NA
"36","south","no","NYY","2013",NA,NA
"36","south","no","NYY","2014",NA,NA
"36","south","no","NYY","2015","0",NA
"36","south","no","NYY","2016","5360.68455413624","5360.68455413624"
"36","south","no","NYY","2017",NA,NA
"36","south","no","NYY","2018","0",NA
"36","south","no","YYY","1976","9142.76123535941","9142.76123535941"
"36","south","no","YYY","1977","6880.73861877743","6880.73861877743"
"36","south","no","YYY","1978","0",NA
"36","south","no","YYY","1979","0",NA
"36","south","no","YYY","1980","0",NA
"36","south","no","YYY","1981","0",NA
"36","south","no","YYY","1982","0",NA
"36","south","no","YYY","1983","0",NA
"36","south","no","YYY","1984","0",NA
"36","south","no","YYY","1985","0",NA
"36","south","no","YYY","1986","0",NA
"36","south","no","YYY","1987","0",NA
"36","south","no","YYY","1988","0",NA
"36","south","no","YYY","1989","0",NA
"36","south","no","YYY","1990","0",NA
"36","south","no","YYY","1991","0",NA
"36","south","no","YYY","1992","0",NA
"36","south","no","YYY","1993","0",NA
"36","south","no","YYY","1994","0",NA
"36","south","no","YYY","1995","13088.5348659255","13088.5348659255"
"36","south","no","YYY","1996","0",NA
"36","south","no","YYY","1997","0",NA
"36","south","no","YYY","1998","0",NA
"36","south","no","YYY","1999","0",NA
"36","south","no","YYY","2000","0",NA
"36","south","no","YYY","2001","0",NA
"36","south","no","YYY","2002","0",NA
"36","south","no","YYY","2003","0",NA
"36","south","no","YYY","2004","0",NA
"36","south","no","YYY","2005","0",NA
"36","south","no","YYY","2006","0",NA
"36","south","no","YYY","2007","0",NA
"36","south","no","YYY","2008","0",NA
"36","south","no","YYY","2009","0",NA
"36","south","no","YYY","2010","0",NA
"36","south","no","YYY","2011","0",NA
"36","south","no","YYY","2012","0",NA
"36","south","no","YYY","2013","0",NA
"36","south","no","YYY","2014","0",NA
"36","south","no","YYY","2015","0",NA
"36","south","no","YYY","2016","6118.72480047432","6118.72480047432"
"36","south","no","YYY","2017","31355.2038042107","31355.2038042107"
"36","south","no","YYY","2018","0",NA
"36","south","no","NYN","1976","156879.657550041","156879.657550041"
"36","south","no","NYN","1977","109556.806246639","109556.806246639"
"36","south","no","NYN","1978",NA,NA
"36","south","no","NYN","1979","99379.7889912608","99379.7889912608"
"36","south","no","NYN","1980","39539.8134674261","39539.8134674261"
"36","south","no","NYN","1981","20318.278530275","20318.278530275"
"36","south","no","NYN","1982",NA,NA
"36","south","no","NYN","1983",NA,NA
"36","south","no","NYN","1984",NA,NA
"36","south","no","NYN","1985","21904.3137955366","21904.3137955366"
"36","south","no","NYN","1986",NA,NA
"36","south","no","NYN","1987",NA,NA
"36","south","no","NYN","1988",NA,NA
"36","south","no","NYN","1989","371448.979904451","371448.979904451"
"36","south","no","NYN","1990","48277.234685597","48277.234685597"
"36","south","no","NYN","1991","10858.2928847004","10858.2928847004"
"36","south","no","NYN","1992","36091.9616574279","36091.9616574279"
"36","south","no","NYN","1993",NA,NA
"36","south","no","NYN","1994","83177.6560895363","83177.6560895363"
"36","south","no","NYN","1995","445524.018601438","445524.018601438"
"36","south","no","NYN","1996","43037.1123445851","43037.1123445851"
"36","south","no","NYN","1997","8205.57731911789","8205.57731911789"
"36","south","no","NYN","1998","23370.2535169375","23370.2535169375"
"36","south","no","NYN","1999","50332.2280644211","50332.2280644211"
"36","south","no","NYN","2000","0",NA
"36","south","no","NYN","2001",NA,NA
"36","south","no","NYN","2002","3699927.60717329","3699927.60717329"
"36","south","no","NYN","2003","323524.1818735","323524.1818735"
"36","south","no","NYN","2004",NA,NA
"36","south","no","NYN","2005",NA,NA
"36","south","no","NYN","2006","117891.696868548","117891.696868548"
"36","south","no","NYN","2007","52727.2192106001","52727.2192106001"
"36","south","no","NYN","2008",NA,NA
"36","south","no","NYN","2009","345462.721184147","345462.721184147"
"36","south","no","NYN","2010","2157.94714640384","2157.94714640384"
"36","south","no","NYN","2011",NA,NA
"36","south","no","NYN","2012","120254.848139519","120254.848139519"
"36","south","no","NYN","2013",NA,NA
"36","south","no","NYN","2014",NA,NA
"36","south","no","NYN","2015","30053.4638802556","30053.4638802556"
"36","south","no","NYN","2016","180119.001018978","180119.001018978"
"36","south","no","NYN","2017",NA,NA
"36","south","no","NYN","2018","123427.071617859","123427.071617859"
"36","south","no","YYN","1976","179281.625782306","179281.625782306"
"36","south","no","YYN","1977","124939.727551485","124939.727551485"
"36","south","no","YYN","1978","83045.8794730097","83045.8794730097"
"36","south","no","YYN","1979","113778.433857143","113778.433857143"
"36","south","no","YYN","1980","45101.768634888","45101.768634888"
"36","south","no","YYN","1981","23952.7550929576","23952.7550929576"
"36","south","no","YYN","1982","74000.5834160788","74000.5834160788"
"36","south","no","YYN","1983","61493.2724291186","61493.2724291186"
"36","south","no","YYN","1984","49134.7195644021","49134.7195644021"
"36","south","no","YYN","1985","22837.2006708103","22837.2006708103"
"36","south","no","YYN","1986","88556.2852019572","88556.2852019572"
"36","south","no","YYN","1987","0",NA
"36","south","no","YYN","1988","3638.41778992303","3638.41778992303"
"36","south","no","YYN","1989","428829.247240779","428829.247240779"
"36","south","no","YYN","1990","54739.5185266965","54739.5185266965"
"36","south","no","YYN","1991","12391.1903506277","12391.1903506277"
"36","south","no","YYN","1992","36955.5192318234","36955.5192318234"
"36","south","no","YYN","1993","3484.97030920931","3484.97030920931"
"36","south","no","YYN","1994","93262.4058526392","93262.4058526392"
"36","south","no","YYN","1995","499704.60540222","499704.60540222"
"36","south","no","YYN","1996","49679.5850937092","49679.5850937092"
"36","south","no","YYN","1997","9472.66820892809","9472.66820892809"
"36","south","no","YYN","1998","25294.720029553","25294.720029553"
"36","south","no","YYN","1999","51986.876457117","51986.876457117"
"36","south","no","YYN","2000","0",NA
"36","south","no","YYN","2001","74586.6501477308","74586.6501477308"
"36","south","no","YYN","2002","4492758.06697788","4492758.06697788"
"36","south","no","YYN","2003","348800.229864815","348800.229864815"
"36","south","no","YYN","2004","46985.1605779112","46985.1605779112"
"36","south","no","YYN","2005","56514.628745022","56514.628745022"
"36","south","no","YYN","2006","128629.297496122","128629.297496122"
"36","south","no","YYN","2007","56680.6428219543","56680.6428219543"
"36","south","no","YYN","2008","33903.6295711799","33903.6295711799"
"36","south","no","YYN","2009","358940.048709358","358940.048709358"
"36","south","no","YYN","2010","1974.02886025336","1974.02886025336"
"36","south","no","YYN","2011","39257.8315148288","39257.8315148288"
"36","south","no","YYN","2012","133896.628440421","133896.628440421"
"36","south","no","YYN","2013","32904.8342794397","32904.8342794397"
"36","south","no","YYN","2014","22059.0334113544","22059.0334113544"
"36","south","no","YYN","2015","33112.7893676785","33112.7893676785"
"36","south","no","YYN","2016","205589.153295937","205589.153295937"
"36","south","no","YYN","2017","31355.2038042107","31355.2038042107"
"36","south","no","YYN","2018","133441.913200244","133441.913200244"
"36","south","no","NNY","1976",NA,NA
"36","south","no","NNY","1977",NA,NA
"36","south","no","NNY","1978",NA,NA
"36","south","no","NNY","1979",NA,NA
"36","south","no","NNY","1980","0",NA
"36","south","no","NNY","1981",NA,NA
"36","south","no","NNY","1982",NA,NA
"36","south","no","NNY","1983",NA,NA
"36","south","no","NNY","1984",NA,NA
"36","south","no","NNY","1985",NA,NA
"36","south","no","NNY","1986",NA,NA
"36","south","no","NNY","1987",NA,NA
"36","south","no","NNY","1988",NA,NA
"36","south","no","NNY","1989",NA,NA
"36","south","no","NNY","1990",NA,NA
"36","south","no","NNY","1991",NA,NA
"36","south","no","NNY","1992",NA,NA
"36","south","no","NNY","1993",NA,NA
"36","south","no","NNY","1994","233890.351177321","233890.351177321"
"36","south","no","NNY","1995",NA,NA
"36","south","no","NNY","1996","193667.005550633","193667.005550633"
"36","south","no","NNY","1997",NA,NA
"36","south","no","NNY","1998",NA,NA
"36","south","no","NNY","1999","0",NA
"36","south","no","NNY","2000","0",NA
"36","south","no","NNY","2001",NA,NA
"36","south","no","NNY","2002","0",NA
"36","south","no","NNY","2003",NA,NA
"36","south","no","NNY","2004",NA,NA
"36","south","no","NNY","2005",NA,NA
"36","south","no","NNY","2006",NA,NA
"36","south","no","NNY","2007",NA,NA
"36","south","no","NNY","2008",NA,NA
"36","south","no","NNY","2009",NA,NA
"36","south","no","NNY","2010",NA,NA
"36","south","no","NNY","2011",NA,NA
"36","south","no","NNY","2012",NA,NA
"36","south","no","NNY","2013",NA,NA
"36","south","no","NNY","2014",NA,NA
"36","south","no","NNY","2015",NA,NA
"36","south","no","NNY","2016","0",NA
"36","south","no","NNY","2017",NA,NA
"36","south","no","NNY","2018","0",NA
"36","south","no","YNY","1976","0",NA
"36","south","no","YNY","1977","102168.231419785","102168.231419785"
"36","south","no","YNY","1978","0",NA
"36","south","no","YNY","1979","740508.742689143","740508.742689143"
"36","south","no","YNY","1980","0",NA
"36","south","no","YNY","1981","0",NA
"36","south","no","YNY","1982","81325.9480314667","81325.9480314667"
"36","south","no","YNY","1983","0",NA
"36","south","no","YNY","1984","0",NA
"36","south","no","YNY","1985","0",NA
"36","south","no","YNY","1986","19482.3827444306","19482.3827444306"
"36","south","no","YNY","1987","0",NA
"36","south","no","YNY","1988","32745.7601093073","32745.7601093073"
"36","south","no","YNY","1989","0",NA
"36","south","no","YNY","1990","0",NA
"36","south","no","YNY","1991","0",NA
"36","south","no","YNY","1992","53079.3474715939","53079.3474715939"
"36","south","no","YNY","1993","0",NA
"36","south","no","YNY","1994","276481.790536298","276481.790536298"
"36","south","no","YNY","1995","369268.02015484","369268.02015484"
"36","south","no","YNY","1996","223558.132921692","223558.132921692"
"36","south","no","YNY","1997","29394.7351198969","29394.7351198969"
"36","south","no","YNY","1998","113965.599199063","113965.599199063"
"36","south","no","YNY","1999","0",NA
"36","south","no","YNY","2000","0",NA
"36","south","no","YNY","2001","0",NA
"36","south","no","YNY","2002","0",NA
"36","south","no","YNY","2003","16103.8720898683","16103.8720898683"
"36","south","no","YNY","2004","0",NA
"36","south","no","YNY","2005","427585.126178029","427585.126178029"
"36","south","no","YNY","2006","0",NA
"36","south","no","YNY","2007","0",NA
"36","south","no","YNY","2008","31373.0060167102","31373.0060167102"
"36","south","no","YNY","2009","0",NA
"36","south","no","YNY","2010","0",NA
"36","south","no","YNY","2011","0",NA
"36","south","no","YNY","2012","0",NA
"36","south","no","YNY","2013","0",NA
"36","south","no","YNY","2014","30331.1709406124","30331.1709406124"
"36","south","no","YNY","2015","0",NA
"36","south","no","YNY","2016","0",NA
"36","south","no","YNY","2017",NA,NA
"36","south","no","YNY","2018","0",NA
"36","south","no","NNN","1976",NA,NA
"36","south","no","NNN","1977",NA,NA
"36","south","no","NNN","1978",NA,NA
"36","south","no","NNN","1979",NA,NA
"36","south","no","NNN","1980","86268.6839289296","86268.6839289296"
"36","south","no","NNN","1981",NA,NA
"36","south","no","NNN","1982",NA,NA
"36","south","no","NNN","1983",NA,NA
"36","south","no","NNN","1984",NA,NA
"36","south","no","NNN","1985",NA,NA
"36","south","no","NNN","1986",NA,NA
"36","south","no","NNN","1987",NA,NA
"36","south","no","NNN","1988",NA,NA
"36","south","no","NNN","1989",NA,NA
"36","south","no","NNN","1990",NA,NA
"36","south","no","NNN","1991",NA,NA
"36","south","no","NNN","1992",NA,NA
"36","south","no","NNN","1993",NA,NA
"36","south","no","NNN","1994","233890.351177321","233890.351177321"
"36","south","no","NNN","1995",NA,NA
"36","south","no","NNN","1996","193667.005550633","193667.005550633"
"36","south","no","NNN","1997",NA,NA
"36","south","no","NNN","1998",NA,NA
"36","south","no","NNN","1999","0",NA
"36","south","no","NNN","2000","0",NA
"36","south","no","NNN","2001",NA,NA
"36","south","no","NNN","2002","0",NA
"36","south","no","NNN","2003",NA,NA
"36","south","no","NNN","2004",NA,NA
"36","south","no","NNN","2005",NA,NA
"36","south","no","NNN","2006",NA,NA
"36","south","no","NNN","2007",NA,NA
"36","south","no","NNN","2008",NA,NA
"36","south","no","NNN","2009",NA,NA
"36","south","no","NNN","2010",NA,NA
"36","south","no","NNN","2011",NA,NA
"36","south","no","NNN","2012",NA,NA
"36","south","no","NNN","2013",NA,NA
"36","south","no","NNN","2014",NA,NA
"36","south","no","NNN","2015",NA,NA
"36","south","no","NNN","2016","0",NA
"36","south","no","NNN","2017",NA,NA
"36","south","no","NNN","2018","0",NA
"36","south","no","YNN","1976","99060.8244265858","99060.8244265858"
"36","south","no","YNN","1977","102168.231419785","102168.231419785"
"36","south","no","YNN","1978","148239.692878948","148239.692878948"
"36","south","no","YNN","1979","740508.742689143","740508.742689143"
"36","south","no","YNN","1980","98403.8588397555","98403.8588397555"
"36","south","no","YNN","1981","0",NA
"36","south","no","YNN","1982","81325.9480314667","81325.9480314667"
"36","south","no","YNN","1983","252658.405625477","252658.405625477"
"36","south","no","YNN","1984","255500.541734891","255500.541734891"
"36","south","no","YNN","1985","43802.0733782099","43802.0733782099"
"36","south","no","YNN","1986","211059.146397998","211059.146397998"
"36","south","no","YNN","1987","0",NA
"36","south","no","YNN","1988","32745.7601093073","32745.7601093073"
"36","south","no","YNN","1989","560156.688585266","560156.688585266"
"36","south","no","YNN","1990","161309.058350758","161309.058350758"
"36","south","no","YNN","1991","0",NA
"36","south","no","YNN","1992","53079.3474715939","53079.3474715939"
"36","south","no","YNN","1993","0",NA
"36","south","no","YNN","1994","276481.790536298","276481.790536298"
"36","south","no","YNN","1995","390109.343764594","390109.343764594"
"36","south","no","YNN","1996","223558.132921692","223558.132921692"
"36","south","no","YNN","1997","29394.7351198969","29394.7351198969"
"36","south","no","YNN","1998","160061.230492538","160061.230492538"
"36","south","no","YNN","1999","0",NA
"36","south","no","YNN","2000","0",NA
"36","south","no","YNN","2001","0",NA
"36","south","no","YNN","2002","0",NA
"36","south","no","YNN","2003","64122.1156176665","64122.1156176665"
"36","south","no","YNN","2004","0",NA
"36","south","no","YNN","2005","427585.126178029","427585.126178029"
"36","south","no","YNN","2006","13489.1445089019","13489.1445089019"
"36","south","no","YNN","2007","0",NA
"36","south","no","YNN","2008","48771.3083653425","48771.3083653425"
"36","south","no","YNN","2009","0",NA
"36","south","no","YNN","2010","0",NA
"36","south","no","YNN","2011","19720.4867066778","19720.4867066778"
"36","south","no","YNN","2012","0",NA
"36","south","no","YNN","2013","0",NA
"36","south","no","YNN","2014","80883.1225082996","80883.1225082996"
"36","south","no","YNN","2015","17642.9016539887","17642.9016539887"
"36","south","no","YNN","2016","0",NA
"36","south","no","YNN","2017",NA,NA
"36","south","no","YNN","2018","0",NA
